step,loss
11990,0.36340320110321045
12000,0.43578189611434937
12010,0.3465458154678345
12020,0.34349024295806885
12030,0.3828625977039337
12040,0.3244495689868927
12050,0.3500785529613495
12060,0.32008281350135803
12070,0.38170790672302246
12080,0.38166841864585876
12090,0.2771225571632385
12100,0.3168811798095703
12110,0.31949907541275024
12120,0.24593476951122284
12130,0.3657461702823639
12140,0.36378568410873413
12150,0.40284231305122375
12160,0.33565184473991394
12170,0.3043137490749359
12180,0.28972190618515015
12190,0.36104726791381836
12200,0.33980241417884827
12210,0.33342140913009644
12220,0.31352925300598145
12230,0.318381130695343
12240,0.3433975279331207
12250,0.35172006487846375
12260,0.32761698961257935
12270,0.31405457854270935
12280,0.32011279463768005
12290,0.2895641624927521
12300,0.336430162191391
12310,0.3184444010257721
12320,0.4186363220214844
12330,0.34842023253440857
12340,0.35614845156669617
12350,0.41448545455932617
12360,0.29342901706695557
12370,0.346918523311615
12380,0.3427528738975525
12390,0.30628934502601624
12400,0.3227593004703522
12410,0.31072962284088135
12420,0.29866698384284973
12430,0.32224956154823303
12440,0.3818933069705963
12450,0.28803750872612
12460,0.2900764048099518
12470,0.2757430672645569
12480,0.23879429697990417
12490,0.3076643943786621
12500,2.4712963104248047
12510,0.3169856369495392
12520,0.2896004915237427
12530,0.30003127455711365
12540,0.30865278840065
12550,0.3453429341316223
12560,0.3238745331764221
12570,0.25248491764068604
12580,0.32708314061164856
12590,0.2945455312728882
12600,0.27786412835121155
12610,0.2794243395328522
12620,0.2546737492084503
12630,0.31005367636680603
12640,0.31096258759498596
12650,0.28582894802093506
12660,0.2771764397621155
12670,0.2778176963329315
12680,0.2833515703678131
12690,0.33461448550224304
12700,0.308631956577301
12710,0.3283542990684509
12720,0.36546704173088074
12730,0.3291446566581726
12740,0.313506156206131
12750,0.2691904306411743
12760,0.31763550639152527
12770,0.23930403590202332
12780,0.31058600544929504
12790,0.3504043519496918
12800,0.21569040417671204
12810,0.2783486545085907
12820,0.3154338300228119
12830,0.2749877870082855
12840,0.24111874401569366
12850,0.2632597088813782
12860,0.26673081517219543
12870,0.3029220998287201
12880,0.33803462982177734
12890,0.326947957277298
12900,0.32760682702064514
12910,0.3050467371940613
12920,0.2585318386554718
12930,0.23772422969341278
12940,0.2531871497631073
12950,0.23030252754688263
12960,0.27465853095054626
12970,0.27476638555526733
12980,0.2810417115688324
12990,0.2369738519191742
13000,0.2504130005836487
13010,0.23744718730449677
13020,0.26038774847984314
13030,0.23008441925048828
13040,0.3654969334602356
13050,0.2923809289932251
13060,0.2860218584537506
13070,0.22053644061088562
13080,0.35801517963409424
13090,0.3194761872291565
13100,0.3062412142753601
13110,0.29298684000968933
13120,0.262008935213089
13130,0.2993451654911041
13140,0.23460835218429565
13150,0.2726658284664154
13160,0.27997297048568726
13170,0.2680145800113678
13180,0.22393549978733063
13190,0.2795882523059845
13200,0.2664552927017212
13210,0.2614789307117462
13220,0.279350221157074
13230,0.29077500104904175
13240,0.2692861557006836
13250,0.25813525915145874
13260,0.2733214497566223
13270,0.18650628626346588
13280,0.2717490494251251
13290,0.27671584486961365
13300,0.22831079363822937
13310,0.2648349106311798
13320,0.26421141624450684
13330,0.25326961278915405
13340,0.259389191865921
13350,0.2613963186740875
13360,0.2673388719558716
13370,0.20800401270389557
13380,0.24314811825752258
13390,0.3062153458595276
13400,0.2829071581363678
13410,0.8503985404968262
13420,0.3110710084438324
13430,0.24146565794944763
13440,0.3171077370643616
13450,0.24817144870758057
13460,0.29937657713890076
13470,0.25717514753341675
13480,0.2335345298051834
13490,0.23586715757846832
13500,0.27389195561408997
13510,0.2919057607650757
13520,0.2126462310552597
13530,0.2604644000530243
13540,0.26919373869895935
13550,0.26121658086776733
13560,0.249183788895607
13570,0.2658715844154358
13580,0.24682417511940002
13590,0.29466092586517334
13600,0.28506356477737427
13610,0.2576466202735901
13620,0.2879572808742523
13630,0.27295517921447754
13640,0.2591136693954468
13650,0.23818953335285187
13660,0.24531085789203644
13670,0.2345043122768402
13680,0.27137309312820435
13690,0.26999983191490173
13700,0.2162625938653946
13710,0.2599060535430908
13720,0.2178555577993393
13730,0.19085802137851715
13740,0.23089294135570526
13750,0.21217374503612518
13760,0.20973163843154907
13770,0.2805178165435791
13780,0.2596968114376068
13790,0.28695523738861084
13800,0.26235318183898926
13810,0.25159528851509094
13820,0.23116534948349
13830,0.21239973604679108
13840,0.26945364475250244
13850,0.2425125539302826
13860,0.24631467461585999
13870,0.252190500497818
13880,0.23171859979629517
13890,0.23597705364227295
13900,0.21541622281074524
13910,0.21755416691303253
13920,0.22148728370666504
13930,0.23078672587871552
13940,0.23527956008911133
13950,0.24281279742717743
13960,0.2391040027141571
13970,0.2585265636444092
13980,0.24968604743480682
13990,0.2950630187988281
14000,0.24581894278526306
14010,0.23226264119148254
14020,0.22694498300552368
14030,0.25349459052085876
14040,0.22864452004432678
14050,0.213600292801857
14060,0.239210844039917
14070,0.2288140505552292
14080,0.21897277235984802
14090,0.24416862428188324
14100,0.23832105100154877
14110,0.2043674886226654
14120,0.229810893535614
14130,0.2384626567363739
14140,5.115320682525635
14150,0.22957265377044678
14160,0.24466663599014282
14170,0.24307416379451752
14180,0.24293199181556702
14190,0.2874688506126404
14200,0.2223176807165146
14210,0.2567645013332367
14220,0.26559045910835266
14230,0.2503849267959595
14240,0.1870398223400116
14250,0.21051648259162903
14260,0.22282272577285767
14270,0.21091997623443604
14280,0.19731800258159637
14290,0.24901634454727173
14300,0.1981833428144455
14310,0.23281320929527283
14320,0.32161349058151245
14330,0.22695788741111755
14340,0.2825450003147125
14350,0.23095452785491943
14360,0.2577929198741913
14370,0.21236903965473175
14380,0.2044036090373993
14390,0.20597869157791138
14400,0.2422770857810974
14410,0.21439136564731598
14420,0.19532395899295807
14430,0.21922564506530762
14440,0.21908226609230042
14450,0.22815975546836853
14460,0.20141157507896423
14470,0.23190073668956757
14480,0.18869204819202423
14490,0.23943959176540375
14500,0.2691231667995453
14510,0.26088303327560425
14520,0.20436908304691315
14530,0.21085317432880402
14540,0.22584497928619385
14550,0.24228763580322266
14560,0.26499903202056885
14570,0.25058773159980774
14580,0.19162870943546295
14590,0.2057136744260788
14600,0.25433340668678284
14610,0.2161635458469391
14620,0.20432302355766296
14630,0.21845166385173798
14640,0.23668737709522247
14650,0.19364310801029205
14660,0.20596536993980408
14670,0.2084963619709015
14680,0.21452419459819794
14690,0.2744094729423523
14700,0.25031548738479614
14710,0.22790393233299255
14720,0.19931797683238983
14730,0.23983286321163177
14740,0.23566065728664398
14750,0.20315665006637573
14760,0.2252495139837265
14770,0.17692585289478302
14780,0.20874817669391632
14790,0.21194827556610107
14800,0.19288025796413422
14810,0.218644917011261
14820,0.21783068776130676
14830,0.17779392004013062
14840,0.21687912940979004
14850,0.19982518255710602
14860,0.23398350179195404
14870,0.20977841317653656
14880,0.20738554000854492
14890,0.21735674142837524
14900,0.22441832721233368
14910,0.16802506148815155
14920,0.23999516665935516
14930,0.24005702137947083
14940,0.1772506833076477
14950,0.23504787683486938
14960,0.20729883015155792
14970,0.1598944365978241
14980,0.20433537662029266
14990,0.15430623292922974
15000,0.18906138837337494
