[init] compiling model with torch.compile...
[init] model compiled, starting data generator...
[train] starting training loop, 150000 micro-steps
step  7710 | loss 0.8260 | lr 3.38e-04 | 49529 tok/s
step  7720 | loss 0.8940 | lr 3.38e-04 | 49528 tok/s
step  7730 | loss 0.9558 | lr 3.37e-04 | 49528 tok/s
step  7740 | loss 0.8977 | lr 3.37e-04 | 49530 tok/s
step  7750 | loss 0.9536 | lr 3.36e-04 | 49532 tok/s
step  7760 | loss 0.8534 | lr 3.35e-04 | 49536 tok/s
step  7770 | loss 0.8142 | lr 3.35e-04 | 49531 tok/s
step  7780 | loss 0.8222 | lr 3.34e-04 | 49528 tok/s
[data] epoch 42 complete, starting epoch 43
step  7790 | loss 1.0706 | lr 3.34e-04 | 43029 tok/s
step  7800 | loss 0.9210 | lr 3.33e-04 | 49540 tok/s
step  7810 | loss 1.0439 | lr 3.32e-04 | 49536 tok/s
step  7820 | loss 1.1464 | lr 3.32e-04 | 49540 tok/s
step  7830 | loss 0.9256 | lr 3.31e-04 | 49539 tok/s
step  7840 | loss 0.9324 | lr 3.31e-04 | 49538 tok/s
step  7850 | loss 0.8406 | lr 3.30e-04 | 49539 tok/s
step  7860 | loss 0.8545 | lr 3.29e-04 | 49533 tok/s
step  7870 | loss 0.8257 | lr 3.29e-04 | 49533 tok/s
step  7880 | loss 0.8439 | lr 3.28e-04 | 49535 tok/s
step  7890 | loss 0.7033 | lr 3.28e-04 | 49534 tok/s
step  7900 | loss 0.9951 | lr 3.27e-04 | 49535 tok/s
step  7910 | loss 0.8189 | lr 3.27e-04 | 49464 tok/s
step  7920 | loss 0.7335 | lr 3.26e-04 | 49533 tok/s
step  7930 | loss 0.9288 | lr 3.25e-04 | 49535 tok/s
step  7940 | loss 0.8091 | lr 3.25e-04 | 49536 tok/s
step  7950 | loss 0.7906 | lr 3.24e-04 | 49538 tok/s
step  7960 | loss 0.8966 | lr 3.24e-04 | 49540 tok/s
[data] epoch 43 complete, starting epoch 44
step  7970 | loss 1.1516 | lr 3.23e-04 | 42667 tok/s
step  7980 | loss 1.0020 | lr 3.22e-04 | 49541 tok/s
step  7990 | loss 1.0458 | lr 3.22e-04 | 49541 tok/s
step  8000 | loss 1.0372 | lr 3.21e-04 | 49533 tok/s
step  8010 | loss 1.0329 | lr 3.21e-04 | 49537 tok/s
step  8020 | loss 0.9497 | lr 3.20e-04 | 49534 tok/s
step  8030 | loss 0.8596 | lr 3.19e-04 | 49538 tok/s
step  8040 | loss 0.8575 | lr 3.19e-04 | 49535 tok/s
step  8050 | loss 0.9232 | lr 3.18e-04 | 49533 tok/s
step  8060 | loss 0.9730 | lr 3.18e-04 | 49535 tok/s
step  8070 | loss 0.7673 | lr 3.17e-04 | 49533 tok/s
step  8080 | loss 0.9537 | lr 3.16e-04 | 49532 tok/s
step  8090 | loss 0.7100 | lr 3.16e-04 | 49535 tok/s
step  8100 | loss 0.8820 | lr 3.15e-04 | 49534 tok/s
step  8110 | loss 0.7807 | lr 3.15e-04 | 49536 tok/s
step  8120 | loss 0.7484 | lr 3.14e-04 | 49534 tok/s
step  8130 | loss 0.6301 | lr 3.13e-04 | 49539 tok/s
step  8140 | loss 0.8726 | lr 3.13e-04 | 49537 tok/s
step  8150 | loss 3.4177 | lr 3.12e-04 | 49539 tok/s
[data] epoch 44 complete, starting epoch 45
step  8160 | loss 0.8518 | lr 3.12e-04 | 42586 tok/s
step  8170 | loss 0.7677 | lr 3.11e-04 | 49540 tok/s
step  8180 | loss 0.8369 | lr 3.11e-04 | 49539 tok/s
step  8190 | loss 0.8413 | lr 3.10e-04 | 49540 tok/s
step  8200 | loss 1.1881 | lr 3.09e-04 | 49537 tok/s
step  8210 | loss 0.5582 | lr 3.09e-04 | 49542 tok/s
step  8220 | loss 0.7838 | lr 3.08e-04 | 49540 tok/s
step  8230 | loss 0.8597 | lr 3.08e-04 | 49536 tok/s
step  8240 | loss 0.7976 | lr 3.07e-04 | 49539 tok/s
step  8250 | loss 0.8973 | lr 3.06e-04 | 49540 tok/s
step  8260 | loss 0.7817 | lr 3.06e-04 | 49537 tok/s
step  8270 | loss 0.8496 | lr 3.05e-04 | 49537 tok/s
step  8280 | loss 0.6733 | lr 3.05e-04 | 49536 tok/s
step  8290 | loss 0.6322 | lr 3.04e-04 | 49536 tok/s
step  8300 | loss 0.6266 | lr 3.03e-04 | 49537 tok/s
step  8310 | loss 0.8491 | lr 3.03e-04 | 49538 tok/s
step  8320 | loss 0.7707 | lr 3.02e-04 | 49536 tok/s
step  8330 | loss 1.4677 | lr 3.02e-04 | 49536 tok/s
[data] epoch 45 complete, starting epoch 46
step  8340 | loss 0.6409 | lr 3.01e-04 | 39496 tok/s
step  8350 | loss 0.8821 | lr 3.00e-04 | 49462 tok/s
step  8360 | loss 0.8502 | lr 3.00e-04 | 49536 tok/s
step  8370 | loss 0.7382 | lr 2.99e-04 | 49539 tok/s
step  8380 | loss 0.8207 | lr 2.99e-04 | 49542 tok/s
step  8390 | loss 0.6509 | lr 2.98e-04 | 49546 tok/s
step  8400 | loss 0.8010 | lr 2.98e-04 | 49546 tok/s
step  8410 | loss 0.7761 | lr 2.97e-04 | 49543 tok/s
step  8420 | loss 0.7018 | lr 2.96e-04 | 49542 tok/s
step  8430 | loss 0.6544 | lr 2.96e-04 | 49544 tok/s
step  8440 | loss 0.6208 | lr 2.95e-04 | 49544 tok/s
step  8450 | loss 0.7403 | lr 2.95e-04 | 49539 tok/s
step  8460 | loss 0.8087 | lr 2.94e-04 | 49537 tok/s
step  8470 | loss 0.7710 | lr 2.93e-04 | 49536 tok/s
step  8480 | loss 0.6324 | lr 2.93e-04 | 49521 tok/s
step  8490 | loss 0.4713 | lr 2.92e-04 | 49534 tok/s
step  8500 | loss 0.7005 | lr 2.92e-04 | 49537 tok/s
step  8510 | loss 0.7487 | lr 2.91e-04 | 49533 tok/s
[data] epoch 46 complete, starting epoch 47
step  8520 | loss 0.7649 | lr 2.90e-04 | 42596 tok/s
step  8530 | loss 0.8108 | lr 2.90e-04 | 49539 tok/s
step  8540 | loss 0.9861 | lr 2.89e-04 | 49539 tok/s
step  8550 | loss 0.8953 | lr 2.89e-04 | 49542 tok/s
step  8560 | loss 0.7764 | lr 2.88e-04 | 49540 tok/s
step  8570 | loss 0.7210 | lr 2.88e-04 | 49540 tok/s
step  8580 | loss 0.6783 | lr 2.87e-04 | 49538 tok/s
step  8590 | loss 0.6772 | lr 2.86e-04 | 49536 tok/s
step  8600 | loss 0.7936 | lr 2.86e-04 | 49539 tok/s
step  8610 | loss 0.8546 | lr 2.85e-04 | 49535 tok/s
step  8620 | loss 0.8167 | lr 2.85e-04 | 49536 tok/s
step  8630 | loss 0.8057 | lr 2.84e-04 | 49532 tok/s
step  8640 | loss 0.8536 | lr 2.83e-04 | 49531 tok/s
step  8650 | loss 0.5747 | lr 2.83e-04 | 49538 tok/s
step  8660 | loss 0.6292 | lr 2.82e-04 | 49535 tok/s
step  8670 | loss 0.7876 | lr 2.82e-04 | 49529 tok/s
step  8680 | loss 0.7579 | lr 2.81e-04 | 49536 tok/s
step  8690 | loss 1.0766 | lr 2.81e-04 | 49534 tok/s
[data] epoch 47 complete, starting epoch 48
step  8700 | loss 0.7165 | lr 2.80e-04 | 42903 tok/s
step  8710 | loss 0.7870 | lr 2.79e-04 | 49534 tok/s
step  8720 | loss 0.7145 | lr 2.79e-04 | 49537 tok/s
step  8730 | loss 0.9498 | lr 2.78e-04 | 49537 tok/s
step  8740 | loss 0.7382 | lr 2.78e-04 | 49540 tok/s
step  8750 | loss 0.7886 | lr 2.77e-04 | 49541 tok/s
step  8760 | loss 0.9120 | lr 2.76e-04 | 49543 tok/s
step  8770 | loss 0.8890 | lr 2.76e-04 | 49542 tok/s
step  8780 | loss 0.7144 | lr 2.75e-04 | 49543 tok/s
step  8790 | loss 0.6189 | lr 2.75e-04 | 49540 tok/s
step  8800 | loss 0.5940 | lr 2.74e-04 | 49543 tok/s
step  8810 | loss 0.7569 | lr 2.74e-04 | 49544 tok/s
step  8820 | loss 0.5708 | lr 2.73e-04 | 49539 tok/s
step  8830 | loss 0.7030 | lr 2.72e-04 | 49539 tok/s
step  8840 | loss 0.5656 | lr 2.72e-04 | 49462 tok/s
step  8850 | loss 0.7916 | lr 2.71e-04 | 49535 tok/s
step  8860 | loss 0.6552 | lr 2.71e-04 | 49534 tok/s
step  8870 | loss 0.6056 | lr 2.70e-04 | 49536 tok/s
[data] epoch 48 complete, starting epoch 49
step  8880 | loss 0.8962 | lr 2.69e-04 | 42908 tok/s
step  8890 | loss 0.7177 | lr 2.69e-04 | 49538 tok/s
step  8900 | loss 0.8079 | lr 2.68e-04 | 49531 tok/s
step  8910 | loss 0.7467 | lr 2.68e-04 | 49535 tok/s
step  8920 | loss 0.6348 | lr 2.67e-04 | 49537 tok/s
step  8930 | loss 0.8124 | lr 2.67e-04 | 49535 tok/s
step  8940 | loss 0.7132 | lr 2.66e-04 | 49537 tok/s
step  8950 | loss 1.6858 | lr 2.65e-04 | 49538 tok/s
step  8960 | loss 0.8324 | lr 2.65e-04 | 49543 tok/s
step  8970 | loss 0.8301 | lr 2.64e-04 | 49544 tok/s
step  8980 | loss 0.7061 | lr 2.64e-04 | 49544 tok/s
step  8990 | loss 0.7787 | lr 2.63e-04 | 49543 tok/s
step  9000 | loss 0.6220 | lr 2.63e-04 | 49536 tok/s
[checkpoint] new best model saved (loss=0.6220)
[checkpoint] saved at step 9000, epoch 49
step  9010 | loss 0.7563 | lr 2.62e-04 | 34493 tok/s
step  9020 | loss 0.8081 | lr 2.61e-04 | 49541 tok/s
step  9030 | loss 0.5961 | lr 2.61e-04 | 49542 tok/s
step  9040 | loss 0.5723 | lr 2.60e-04 | 49540 tok/s
step  9050 | loss 0.6002 | lr 2.60e-04 | 49539 tok/s
[data] epoch 49 complete, starting epoch 50
step  9060 | loss 0.7222 | lr 2.59e-04 | 43004 tok/s
step  9070 | loss 0.6790 | lr 2.59e-04 | 49537 tok/s
step  9080 | loss 0.5830 | lr 2.58e-04 | 49537 tok/s
step  9090 | loss 0.7566 | lr 2.57e-04 | 49536 tok/s
step  9100 | loss 0.8107 | lr 2.57e-04 | 49537 tok/s
step  9110 | loss 0.8101 | lr 2.56e-04 | 49535 tok/s
step  9120 | loss 0.7082 | lr 2.56e-04 | 49535 tok/s
step  9130 | loss 0.5500 | lr 2.55e-04 | 49538 tok/s
step  9140 | loss 0.6853 | lr 2.55e-04 | 49541 tok/s
step  9150 | loss 0.6949 | lr 2.54e-04 | 49541 tok/s
step  9160 | loss 0.6350 | lr 2.53e-04 | 49543 tok/s
step  9170 | loss 0.7541 | lr 2.53e-04 | 49542 tok/s
step  9180 | loss 0.6575 | lr 2.52e-04 | 49543 tok/s
step  9190 | loss 0.6433 | lr 2.52e-04 | 49544 tok/s
step  9200 | loss 0.6330 | lr 2.51e-04 | 49527 tok/s
step  9210 | loss 0.6475 | lr 2.51e-04 | 49538 tok/s
step  9220 | loss 0.5580 | lr 2.50e-04 | 49539 tok/s
step  9230 | loss 0.6151 | lr 2.49e-04 | 49537 tok/s
[data] epoch 50 complete, starting epoch 51
step  9240 | loss 0.8653 | lr 2.49e-04 | 42861 tok/s
step  9250 | loss 0.7992 | lr 2.48e-04 | 49535 tok/s
step  9260 | loss 0.6548 | lr 2.48e-04 | 49535 tok/s
step  9270 | loss 0.6202 | lr 2.47e-04 | 49534 tok/s
step  9280 | loss 0.6001 | lr 2.47e-04 | 49529 tok/s
step  9290 | loss 0.7124 | lr 2.46e-04 | 49457 tok/s
step  9300 | loss 0.8184 | lr 2.45e-04 | 49524 tok/s
step  9310 | loss 0.6301 | lr 2.45e-04 | 49530 tok/s
step  9320 | loss 0.6969 | lr 2.44e-04 | 49525 tok/s
step  9330 | loss 0.6776 | lr 2.44e-04 | 49530 tok/s
step  9340 | loss 0.6879 | lr 2.43e-04 | 49530 tok/s
step  9350 | loss 0.5603 | lr 2.43e-04 | 49533 tok/s
step  9360 | loss 0.5509 | lr 2.42e-04 | 49533 tok/s
step  9370 | loss 0.5513 | lr 2.42e-04 | 49509 tok/s
step  9380 | loss 0.5758 | lr 2.41e-04 | 49552 tok/s
step  9390 | loss 0.6204 | lr 2.40e-04 | 49532 tok/s
step  9400 | loss 0.5291 | lr 2.40e-04 | 49530 tok/s
step  9410 | loss 0.6560 | lr 2.39e-04 | 49532 tok/s
[data] epoch 51 complete, starting epoch 52
step  9420 | loss 0.6967 | lr 2.39e-04 | 42587 tok/s
step  9430 | loss 0.8801 | lr 2.38e-04 | 49536 tok/s
step  9440 | loss 0.6778 | lr 2.38e-04 | 49536 tok/s
step  9450 | loss 0.6153 | lr 2.37e-04 | 49533 tok/s
step  9460 | loss 0.6605 | lr 2.37e-04 | 49534 tok/s
step  9470 | loss 0.7557 | lr 2.36e-04 | 49532 tok/s
step  9480 | loss 0.6417 | lr 2.35e-04 | 49533 tok/s
step  9490 | loss 0.6486 | lr 2.35e-04 | 49529 tok/s
step  9500 | loss 0.6543 | lr 2.34e-04 | 49527 tok/s
step  9510 | loss 0.6403 | lr 2.34e-04 | 49529 tok/s
step  9520 | loss 0.5789 | lr 2.33e-04 | 49535 tok/s
step  9530 | loss 0.5800 | lr 2.33e-04 | 49533 tok/s
step  9540 | loss 0.6860 | lr 2.32e-04 | 49533 tok/s
step  9550 | loss 0.5701 | lr 2.32e-04 | 49535 tok/s
step  9560 | loss 0.5715 | lr 2.31e-04 | 49532 tok/s
step  9570 | loss 0.5050 | lr 2.30e-04 | 49532 tok/s
step  9580 | loss 0.5744 | lr 2.30e-04 | 49534 tok/s
step  9590 | loss 0.5511 | lr 2.29e-04 | 49531 tok/s
[data] epoch 52 complete, starting epoch 53
step  9600 | loss 0.8091 | lr 2.29e-04 | 43002 tok/s
step  9610 | loss 0.8218 | lr 2.28e-04 | 49533 tok/s
step  9620 | loss 0.5568 | lr 2.28e-04 | 49532 tok/s
step  9630 | loss 0.8378 | lr 2.27e-04 | 49535 tok/s
step  9640 | loss 0.6310 | lr 2.27e-04 | 49536 tok/s
step  9650 | loss 0.5513 | lr 2.26e-04 | 49534 tok/s
step  9660 | loss 0.4716 | lr 2.25e-04 | 49533 tok/s
step  9670 | loss 0.5835 | lr 2.25e-04 | 49530 tok/s
step  9680 | loss 0.5589 | lr 2.24e-04 | 49535 tok/s
step  9690 | loss 0.6493 | lr 2.24e-04 | 49531 tok/s
step  9700 | loss 0.5767 | lr 2.23e-04 | 49533 tok/s
step  9710 | loss 0.5472 | lr 2.23e-04 | 49534 tok/s
step  9720 | loss 0.6246 | lr 2.22e-04 | 49532 tok/s
step  9730 | loss 0.5175 | lr 2.22e-04 | 49536 tok/s
step  9740 | loss 0.4762 | lr 2.21e-04 | 49533 tok/s
step  9750 | loss 0.6326 | lr 2.21e-04 | 49534 tok/s
step  9760 | loss 0.6838 | lr 2.20e-04 | 49533 tok/s
step  9770 | loss 0.5084 | lr 2.20e-04 | 49534 tok/s
[data] epoch 53 complete, starting epoch 54
step  9780 | loss 0.5413 | lr 2.19e-04 | 42744 tok/s
step  9790 | loss 0.6539 | lr 2.18e-04 | 49537 tok/s
step  9800 | loss 0.8311 | lr 2.18e-04 | 49534 tok/s
step  9810 | loss 0.5958 | lr 2.17e-04 | 49534 tok/s
step  9820 | loss 0.6884 | lr 2.17e-04 | 49539 tok/s
step  9830 | loss 0.5832 | lr 2.16e-04 | 49533 tok/s
step  9840 | loss 0.4944 | lr 2.16e-04 | 49535 tok/s
step  9850 | loss 0.4951 | lr 2.15e-04 | 49529 tok/s
step  9860 | loss 0.7270 | lr 2.15e-04 | 49536 tok/s
step  9870 | loss 0.5530 | lr 2.14e-04 | 49535 tok/s
step  9880 | loss 0.4933 | lr 2.14e-04 | 49533 tok/s
step  9890 | loss 0.5717 | lr 2.13e-04 | 49533 tok/s
step  9900 | loss 0.6316 | lr 2.13e-04 | 49531 tok/s
step  9910 | loss 0.5861 | lr 2.12e-04 | 49530 tok/s
step  9920 | loss 0.5368 | lr 2.11e-04 | 49529 tok/s
step  9930 | loss 0.5688 | lr 2.11e-04 | 49532 tok/s
step  9940 | loss 0.5334 | lr 2.10e-04 | 49535 tok/s
step  9950 | loss 0.4500 | lr 2.10e-04 | 49534 tok/s
[data] epoch 54 complete, starting epoch 55
step  9960 | loss 0.6236 | lr 2.09e-04 | 42758 tok/s
step  9970 | loss 0.6058 | lr 2.09e-04 | 49540 tok/s
step  9980 | loss 0.5410 | lr 2.08e-04 | 49536 tok/s
step  9990 | loss 0.7119 | lr 2.08e-04 | 49539 tok/s
step 10000 | loss 0.7396 | lr 2.07e-04 | 49541 tok/s
step 10010 | loss 0.4854 | lr 2.07e-04 | 49519 tok/s
step 10020 | loss 0.6516 | lr 2.06e-04 | 49502 tok/s
step 10030 | loss 0.5569 | lr 2.06e-04 | 49540 tok/s
step 10040 | loss 0.4857 | lr 2.05e-04 | 49538 tok/s
step 10050 | loss 0.5444 | lr 2.05e-04 | 49539 tok/s
step 10060 | loss 0.4730 | lr 2.04e-04 | 49533 tok/s
step 10070 | loss 0.4376 | lr 2.04e-04 | 49530 tok/s
step 10080 | loss 0.4325 | lr 2.03e-04 | 49527 tok/s
step 10090 | loss 0.5727 | lr 2.02e-04 | 49526 tok/s
step 10100 | loss 0.5183 | lr 2.02e-04 | 49523 tok/s
step 10110 | loss 0.4599 | lr 2.01e-04 | 49529 tok/s
step 10120 | loss 0.4904 | lr 2.01e-04 | 49528 tok/s
step 10130 | loss 0.4815 | lr 2.00e-04 | 49528 tok/s
step 10140 | loss 4.9830 | lr 2.00e-04 | 49527 tok/s
[data] epoch 55 complete, starting epoch 56
step 10150 | loss 0.9489 | lr 1.99e-04 | 42816 tok/s
step 10160 | loss 0.5297 | lr 1.99e-04 | 49532 tok/s
step 10170 | loss 0.6960 | lr 1.98e-04 | 49536 tok/s
step 10180 | loss 0.7184 | lr 1.98e-04 | 49535 tok/s
step 10190 | loss 0.5087 | lr 1.97e-04 | 49534 tok/s
step 10200 | loss 0.5181 | lr 1.97e-04 | 49535 tok/s
step 10210 | loss 0.5951 | lr 1.96e-04 | 49466 tok/s
step 10220 | loss 0.5173 | lr 1.96e-04 | 49538 tok/s
step 10230 | loss 0.6400 | lr 1.95e-04 | 49538 tok/s
step 10240 | loss 0.4221 | lr 1.95e-04 | 49537 tok/s
step 10250 | loss 0.4972 | lr 1.94e-04 | 49539 tok/s
step 10260 | loss 0.5127 | lr 1.94e-04 | 49536 tok/s
step 10270 | loss 0.4698 | lr 1.93e-04 | 49539 tok/s
step 10280 | loss 0.4913 | lr 1.93e-04 | 49537 tok/s
step 10290 | loss 0.4310 | lr 1.92e-04 | 49537 tok/s
step 10300 | loss 0.3649 | lr 1.92e-04 | 49534 tok/s
step 10310 | loss 0.4735 | lr 1.91e-04 | 49532 tok/s
step 10320 | loss 0.5833 | lr 1.91e-04 | 49534 tok/s
[data] epoch 56 complete, starting epoch 57
step 10330 | loss 0.5863 | lr 1.90e-04 | 44150 tok/s
step 10340 | loss 0.5039 | lr 1.90e-04 | 49533 tok/s
step 10350 | loss 0.5083 | lr 1.89e-04 | 49525 tok/s
step 10360 | loss 0.5492 | lr 1.89e-04 | 49530 tok/s
step 10370 | loss 0.4675 | lr 1.88e-04 | 49530 tok/s
step 10380 | loss 0.4909 | lr 1.88e-04 | 49531 tok/s
step 10390 | loss 0.4920 | lr 1.87e-04 | 49534 tok/s
step 10400 | loss 0.5998 | lr 1.87e-04 | 49533 tok/s
step 10410 | loss 0.5841 | lr 1.86e-04 | 49533 tok/s
step 10420 | loss 0.4965 | lr 1.86e-04 | 49541 tok/s
step 10430 | loss 0.3550 | lr 1.85e-04 | 49542 tok/s
step 10440 | loss 0.4732 | lr 1.85e-04 | 49538 tok/s
step 10450 | loss 0.4271 | lr 1.84e-04 | 49536 tok/s
step 10460 | loss 0.4596 | lr 1.84e-04 | 49539 tok/s
step 10470 | loss 0.4266 | lr 1.83e-04 | 49537 tok/s
step 10480 | loss 0.4053 | lr 1.83e-04 | 49540 tok/s
step 10490 | loss 0.4528 | lr 1.82e-04 | 49533 tok/s
step 10500 | loss 0.5240 | lr 1.82e-04 | 49531 tok/s
[data] epoch 57 complete, starting epoch 58
step 10510 | loss 0.6568 | lr 1.81e-04 | 42910 tok/s
step 10520 | loss 0.4940 | lr 1.81e-04 | 49530 tok/s
step 10530 | loss 0.5827 | lr 1.80e-04 | 49531 tok/s
step 10540 | loss 0.5197 | lr 1.80e-04 | 49536 tok/s
step 10550 | loss 0.5383 | lr 1.79e-04 | 49535 tok/s
step 10560 | loss 0.3743 | lr 1.79e-04 | 49537 tok/s
step 10570 | loss 0.4727 | lr 1.78e-04 | 49536 tok/s
step 10580 | loss 0.4523 | lr 1.78e-04 | 49538 tok/s
step 10590 | loss 0.5816 | lr 1.77e-04 | 49544 tok/s
step 10600 | loss 0.5141 | lr 1.77e-04 | 49539 tok/s
step 10610 | loss 0.4530 | lr 1.76e-04 | 49540 tok/s
step 10620 | loss 0.3808 | lr 1.76e-04 | 49538 tok/s
step 10630 | loss 0.5819 | lr 1.75e-04 | 49541 tok/s
step 10640 | loss 0.5275 | lr 1.75e-04 | 49536 tok/s
step 10650 | loss 0.3893 | lr 1.74e-04 | 49537 tok/s
step 10660 | loss 0.3592 | lr 1.74e-04 | 49536 tok/s
step 10670 | loss 0.4468 | lr 1.73e-04 | 49537 tok/s
step 10680 | loss 1.0485 | lr 1.73e-04 | 49540 tok/s
[data] epoch 58 complete, starting epoch 59
step 10690 | loss 0.5618 | lr 1.72e-04 | 42918 tok/s
step 10700 | loss 0.5498 | lr 1.72e-04 | 49537 tok/s
step 10710 | loss 0.5621 | lr 1.71e-04 | 49533 tok/s
step 10720 | loss 0.5205 | lr 1.71e-04 | 49528 tok/s
step 10730 | loss 0.4999 | lr 1.70e-04 | 49536 tok/s
step 10740 | loss 0.5443 | lr 1.70e-04 | 49533 tok/s
step 10750 | loss 0.6222 | lr 1.69e-04 | 49537 tok/s
step 10760 | loss 0.4630 | lr 1.69e-04 | 49539 tok/s
step 10770 | loss 0.4847 | lr 1.68e-04 | 49539 tok/s
step 10780 | loss 0.3988 | lr 1.68e-04 | 49539 tok/s
step 10790 | loss 0.5357 | lr 1.68e-04 | 49538 tok/s
step 10800 | loss 0.5096 | lr 1.67e-04 | 49536 tok/s
step 10810 | loss 0.3814 | lr 1.67e-04 | 49534 tok/s
step 10820 | loss 0.4501 | lr 1.66e-04 | 49536 tok/s
step 10830 | loss 0.4122 | lr 1.66e-04 | 49540 tok/s
step 10840 | loss 0.4692 | lr 1.65e-04 | 49541 tok/s
step 10850 | loss 0.4614 | lr 1.65e-04 | 49538 tok/s
step 10860 | loss 0.5301 | lr 1.64e-04 | 49539 tok/s
[data] epoch 59 complete, starting epoch 60
step 10870 | loss 0.4974 | lr 1.64e-04 | 40381 tok/s
step 10880 | loss 0.4487 | lr 1.63e-04 | 49534 tok/s
step 10890 | loss 0.5809 | lr 1.63e-04 | 49536 tok/s
step 10900 | loss 0.4415 | lr 1.62e-04 | 49532 tok/s
step 10910 | loss 0.4108 | lr 1.62e-04 | 49533 tok/s
step 10920 | loss 0.5091 | lr 1.61e-04 | 49532 tok/s
step 10930 | loss 0.4541 | lr 1.61e-04 | 49535 tok/s
step 10940 | loss 0.4748 | lr 1.61e-04 | 49535 tok/s
step 10950 | loss 0.4485 | lr 1.60e-04 | 49536 tok/s
step 10960 | loss 0.5013 | lr 1.60e-04 | 49536 tok/s
step 10970 | loss 0.4765 | lr 1.59e-04 | 49536 tok/s
step 10980 | loss 0.5003 | lr 1.59e-04 | 49536 tok/s
step 10990 | loss 0.4650 | lr 1.58e-04 | 49535 tok/s
step 11000 | loss 0.4123 | lr 1.58e-04 | 49537 tok/s
step 11010 | loss 0.4326 | lr 1.57e-04 | 49537 tok/s
step 11020 | loss 0.4963 | lr 1.57e-04 | 49539 tok/s
step 11030 | loss 0.4488 | lr 1.56e-04 | 49538 tok/s
step 11040 | loss 0.4058 | lr 1.56e-04 | 49539 tok/s
[data] epoch 60 complete, starting epoch 61
step 11050 | loss 0.5011 | lr 1.55e-04 | 42847 tok/s
step 11060 | loss 0.4809 | lr 1.55e-04 | 49534 tok/s
step 11070 | loss 0.4150 | lr 1.55e-04 | 49535 tok/s
step 11080 | loss 0.4616 | lr 1.54e-04 | 49535 tok/s
step 11090 | loss 0.4861 | lr 1.54e-04 | 49535 tok/s
step 11100 | loss 0.3445 | lr 1.53e-04 | 49533 tok/s
step 11110 | loss 0.4071 | lr 1.53e-04 | 49535 tok/s
step 11120 | loss 0.4093 | lr 1.52e-04 | 49533 tok/s
step 11130 | loss 0.4178 | lr 1.52e-04 | 49534 tok/s
step 11140 | loss 0.3979 | lr 1.51e-04 | 49538 tok/s
step 11150 | loss 0.3938 | lr 1.51e-04 | 49536 tok/s
step 11160 | loss 0.3729 | lr 1.51e-04 | 49539 tok/s
step 11170 | loss 0.3690 | lr 1.50e-04 | 49542 tok/s
step 11180 | loss 0.4181 | lr 1.50e-04 | 49537 tok/s
step 11190 | loss 0.3981 | lr 1.49e-04 | 49473 tok/s
step 11200 | loss 0.3417 | lr 1.49e-04 | 49543 tok/s
step 11210 | loss 0.4030 | lr 1.48e-04 | 49543 tok/s
step 11220 | loss 0.4396 | lr 1.48e-04 | 49542 tok/s
[data] epoch 61 complete, starting epoch 62
step 11230 | loss 0.5249 | lr 1.47e-04 | 43560 tok/s
step 11240 | loss 0.4691 | lr 1.47e-04 | 49540 tok/s
step 11250 | loss 0.4779 | lr 1.47e-04 | 49540 tok/s
step 11260 | loss 0.4157 | lr 1.46e-04 | 49539 tok/s
step 11270 | loss 0.5332 | lr 1.46e-04 | 49538 tok/s
step 11280 | loss 0.3990 | lr 1.45e-04 | 49538 tok/s
step 11290 | loss 0.3150 | lr 1.45e-04 | 49534 tok/s
step 11300 | loss 0.4205 | lr 1.44e-04 | 49535 tok/s
step 11310 | loss 0.2834 | lr 1.44e-04 | 49535 tok/s
step 11320 | loss 0.4053 | lr 1.44e-04 | 49536 tok/s
step 11330 | loss 0.4458 | lr 1.43e-04 | 49536 tok/s
step 11340 | loss 0.3968 | lr 1.43e-04 | 49537 tok/s
step 11350 | loss 0.3743 | lr 1.42e-04 | 49539 tok/s
step 11360 | loss 0.2965 | lr 1.42e-04 | 49540 tok/s
step 11370 | loss 0.3962 | lr 1.41e-04 | 49540 tok/s
step 11380 | loss 0.4059 | lr 1.41e-04 | 49534 tok/s
step 11390 | loss 0.3947 | lr 1.41e-04 | 49535 tok/s
step 11400 | loss 0.4146 | lr 1.40e-04 | 49537 tok/s
[data] epoch 62 complete, starting epoch 63
step 11410 | loss 0.4586 | lr 1.40e-04 | 43919 tok/s
step 11420 | loss 0.4167 | lr 1.39e-04 | 49540 tok/s
step 11430 | loss 0.3582 | lr 1.39e-04 | 49540 tok/s
step 11440 | loss 0.4631 | lr 1.38e-04 | 49539 tok/s
step 11450 | loss 0.3835 | lr 1.38e-04 | 49538 tok/s
step 11460 | loss 0.5115 | lr 1.38e-04 | 49539 tok/s
step 11470 | loss 0.4326 | lr 1.37e-04 | 49540 tok/s
step 11480 | loss 0.3746 | lr 1.37e-04 | 49537 tok/s
step 11490 | loss 0.3390 | lr 1.36e-04 | 49541 tok/s
step 11500 | loss 0.3681 | lr 1.36e-04 | 49540 tok/s
step 11510 | loss 0.4097 | lr 1.36e-04 | 49542 tok/s
step 11520 | loss 0.3470 | lr 1.35e-04 | 49540 tok/s
step 11530 | loss 0.3868 | lr 1.35e-04 | 49537 tok/s
step 11540 | loss 0.3465 | lr 1.34e-04 | 49541 tok/s
step 11550 | loss 0.3390 | lr 1.34e-04 | 49541 tok/s
